Time            Gimbal_Position    Gimbal_Yaw    Right_Shoulder_Roll Right_Wrist_Roll Left_Shoulder_Roll   Left_Wrist_Roll
4.37030100822 0.0199417502425 -0.0078125 0.0 0.0 0.0 0.0
4.42331218719 0.0184077694546 -0.015625 0.0 0.0 0.0 0.0
4.4701590538 0.0199417502425 -0.0078125 0.0 0.0 0.0 0.0
4.52305316925 0.0199417502425 -0.0078125 0.0 0.0 0.0 0.0
4.57089018822 0.0199417502425 -0.0078125 0.0 0.0 0.0 0.0
4.62383913994 0.0199417502425 -0.0078125 0.0 0.0 0.0 0.0
4.6707470417 0.0199417502425 -0.0078125 0.0 0.0 0.0 0.0
4.72355699539 0.0184077694546 -0.015625 0.0 0.0 0.0 0.0
4.77041697502 0.0199417502425 -0.0078125 0.0 0.0 0.0 0.0
4.82429409027 0.0184077694546 -0.015625 0.0 0.0 0.0 0.0
4.87032818794 0.0199417502425 -0.0078125 0.0 0.0 0.0 0.0
4.92518401146 0.0199417502425 -0.0078125 0.0 0.0 0.0 0.0
4.97004008293 0.0199417502425 -0.0078125 0.0 0.0 0.0 0.0
5.02495408058 0.0199417502425 -0.0078125 0.0 0.0 0.0 0.0
5.07093405724 0.0199417502425 -0.0078125 0.0 0.0 0.0 0.0
5.12482213974 0.0199417502425 -0.0078125 0.0 0.0 0.0 0.0
5.17070007324 0.0199417502425 -0.0078125 0.0 0.0 0.0 0.0
5.22458600998 0.0199417502425 -0.0078125 0.0 0.0 0.0 0.0
5.27149820328 0.0199417502425 -0.0078125 0.0 0.0 0.0 0.0
5.32449507713 0.0199417502425 -0.0078125 0.0 0.0 0.0 0.0
5.37030720711 0.0199417502425 -0.0078125 0.0 0.0 0.0 0.0
5.42419099808 0.0199417502425 -0.0078125 0.0 0.0 0.0 0.0
5.47002005577 0.0184077694546 -0.015625 0.0 0.0 0.0 0.0
5.52507615089 0.0199417502425 -0.0078125 0.0 0.0 0.0 0.0
5.57097101212 0.0199417502425 -0.0078125 0.0 0.0 0.0 0.0
5.62480020523 0.0199417502425 -0.0078125 0.0 0.0 0.0 0.0
5.67083215714 0.0184077694546 -0.015625 0.0 0.0 0.0 0.0
5.72479104996 0.0199417502425 -0.0078125 0.0 0.0 0.0 0.0
5.77053713799 0.0199417502425 -0.0078125 0.0 0.0 0.0 0.0
5.82440900803 0.0199417502425 -0.0078125 0.0 0.0 0.0 0.0
5.87036514282 0.0199417502425 -0.0078125 0.0 0.0 0.0 0.0
5.92414116859 0.0199417502425 -0.0078125 0.0 0.0 0.0 0.0
5.9701230526 0.0199417502425 -0.0078125 0.0 0.0 0.0 0.0
6.02405619621 0.0184077694546 -0.015625 0.0 0.0 0.0 0.0
6.06987500191 0.0199417502425 -0.0078125 0.0 0.0 0.0 0.0
6.12480020523 0.0199417502425 -0.0078125 0.0 0.0 0.0 0.0
6.17082309723 0.0199417502425 -0.0078125 0.0 0.0 0.0 0.0
6.22574710846 0.0199417502425 -0.0078125 0.0 0.0 0.0 0.0
6.27060699463 0.0184077694546 -0.015625 0.0 0.0 0.0 0.0
6.32438111305 0.0199417502425 -0.0078125 0.0 0.0 0.0 0.0
6.37042403221 0.0199417502425 -0.0078125 0.0 0.0 0.0 0.0
6.42531108856 0.0199417502425 -0.0078125 0.0 0.0 0.0 0.0
6.47022509575 0.0199417502425 -0.0078125 0.0 0.0 0.0 0.0
6.52413916588 0.0184077694546 -0.015625 0.0 0.0 0.0 0.0
6.57019615173 0.0199417502425 -0.0078125 0.0 0.0 0.0 0.0
6.62007117271 0.0199417502425 -0.0078125 0.0 0.0 0.0 0.0
6.67091012001 0.0199417502425 -0.0078125 0.0 0.0 0.0 0.0
6.72486400604 0.0184077694546 -0.015625 0.0 0.0 0.0 0.0
6.7706952095 0.0199417502425 -0.0078125 0.0 0.0 0.0 0.0
6.82064509392 0.0184077694546 -0.015625 0.0 0.0 0.0 0.0
6.8705470562 0.0184077694546 -0.015625 0.0 0.0 0.0 0.0
6.92047810555 0.0184077694546 -0.015625 0.0 0.0 0.0 0.0
6.9703772068 0.0199417502425 -0.0078125 0.0 0.0 0.0 0.0
7.02035617828 0.0199417502425 -0.0078125 0.0 0.0 0.0 0.0
7.0701520443 0.0199417502425 -0.0078125 0.0 0.0 0.0 0.0
7.12046718597 0.0199417502425 -0.0078125 0.0 0.0 0.0 0.0
7.16995215416 0.0199417502425 -0.0078125 0.0 0.0 0.0 0.0
7.2208340168 0.0199417502425 -0.0078125 0.0 0.0 0.0 0.0
7.27078199387 0.0184077694546 -0.015625 0.0 0.0 0.0 0.0
7.3207950592 0.0184077694546 -0.015625 0.0 0.0 0.0 0.0
7.37059998512 0.0199417502425 -0.0078125 0.0 0.0 0.0 0.0
7.42056512833 0.0184077694546 -0.015625 0.0 0.0 0.0 0.0
7.47040104866 0.0199417502425 -0.0078125 0.0 0.0 0.0 0.0
7.52031707764 0.0184077694546 -0.015625 0.0 0.0 0.0 0.0
7.57017397881 0.0184077694546 -0.015625 0.0 0.0 0.0 0.0
7.62022805214 0.0199417502425 -0.0078125 0.0 0.0 0.0 0.0
7.67002415657 0.0184077694546 -0.015625 0.0 0.0 0.0 0.0
7.71993112564 0.0199417502425 -0.0078125 0.0 0.0 0.0 0.0
7.77093100548 0.0184077694546 -0.015625 0.0 0.0 0.0 0.0
7.82078909874 0.0199417502425 -0.0078125 0.0 0.0 0.0 0.0
7.87065601349 0.0199417502425 -0.0078125 0.0 0.0 0.0 0.0
7.92059016228 0.0199417502425 -0.0078125 0.0 0.0 0.0 0.0
7.97061705589 0.0199417502425 -0.0078125 0.0 0.0 0.0 0.0
8.02042508125 0.0199417502425 -0.0078125 0.0 0.0 0.0 0.0
8.07034420967 0.0184077694546 -0.015625 0.0 0.0 0.0 0.0
8.12035417557 0.0199417502425 -0.0078125 0.0 0.0 0.0 0.0
8.17000412941 0.0199417502425 -0.0078125 0.0 0.0 0.0 0.0
8.22022414207 0.0199417502425 -0.0078125 0.0 0.0 0.0 0.0
8.27005505562 0.0199417502425 -0.0078125 -0.0048828125 0.0 -0.0625 0.0
8.32089114189 0.0199417502425 -0.0078125 -0.0048828125 0.0 -0.0625 0.0
8.37095999718 0.0199417502425 -0.0078125 0.0625 0.0 -0.0576171875 0.0
8.42068600655 0.0199417502425 -0.0078125 0.0625 0.0 -0.0576171875 0.0
8.47050213814 0.0199417502425 -0.0078125 0.0625 0.0 -0.0576171875 0.0
8.52663516998 0.0199417502425 -0.0078125 0.0517578125 0.0 -0.0517578125 0.0
8.57040309906 0.0199417502425 -0.0078125 0.0517578125 0.0 -0.0517578125 0.0
8.62043499947 0.0184077694546 -0.015625 0.0517578125 0.0 -0.0517578125 0.0
8.67029905319 0.0199417502425 -0.0078125 0.0517578125 0.0673828125 -0.0517578125 0.0
8.72016119957 0.0199417502425 -0.0078125 0.0517578125 0.0673828125 -0.0517578125 0.0
8.77104115486 0.0184077694546 -0.015625 0.0576171875 -0.0048828125 -0.0576171875 0.0
8.82083010674 0.0199417502425 -0.0078125 0.0576171875 -0.0048828125 -0.0576171875 0.0
8.87083697319 0.0184077694546 -0.015625 0.0576171875 -0.0048828125 -0.0576171875 0.0
8.92075920105 0.0184077694546 -0.015625 -0.0048828125 -0.0048828125 0.0 0.0
8.97070503235 0.0199417502425 -0.0078125 -0.0048828125 0.0 0.0 0.0
9.02044010162 0.0199417502425 -0.0078125 0.0 0.0 -0.0625 0.0
9.07057309151 0.0199417502425 -0.0078125 0.0 0.0 -0.0625 0.0
9.12034201622 0.0199417502425 -0.0078125 0.0 0.0 -0.0625 0.0
9.17127013206 0.0199417502425 -0.0078125 0.0 0.0 0.0048828125 0.0
9.22008514404 0.0184077694546 -0.015625 0.0 0.0 0.0048828125 0.0
9.27005314827 0.0199417502425 -0.0078125 0.0 0.0 0.0048828125 0.0
9.32094407082 0.0199417502425 -0.0078125 0.0 0.0 0.0 0.0
9.37087702751 0.0184077694546 -0.015625 0.0 0.0 0.0 0.0
9.42062211037 0.0184077694546 -0.015625 0.0 0.0 0.0 0.0
9.47060918808 0.0199417502425 -0.0078125 0.0 0.0 0.0 0.0
9.52057409286 0.0199417502425 -0.0078125 0.0 0.0 0.0 0.0
9.57042002678 0.0199417502425 -0.0078125 0.0 0.0 0.0 0.0
9.62030315399 0.0199417502425 -0.0078125 0.0 0.0 0.0 0.0
9.67017507553 0.0184077694546 -0.015625 -0.0888671875 0.0 0.0888671875 0.0
9.7201731205 0.0199417502425 -0.0078125 -0.0888671875 0.0 0.0888671875 0.0
9.77010416985 0.0199417502425 -0.0078125 -0.0888671875 0.0 0.0888671875 0.0
9.81990909576 0.0184077694546 -0.015625 0.0166015625 0.0 0.0517578125 0.0
9.87086820602 0.0199417502425 -0.0078125 0.0166015625 0.0 0.0517578125 0.0
9.92074203491 0.0199417502425 -0.0078125 0.0166015625 0.0 0.0517578125 0.0
9.97069907188 0.0199417502425 -0.0078125 0.0048828125 0.0 -0.0166015625 0.0
10.0205760002 0.0199417502425 -0.0078125 0.0048828125 0.0 -0.0166015625 0.0
10.0704131126 0.0199417502425 -0.0078125 -0.0517578125 0.0 0.0517578125 0.0
10.1202881336 0.0199417502425 -0.0078125 -0.0517578125 0.0 0.0517578125 0.0
10.1703090668 0.0199417502425 -0.015625 -0.0517578125 0.0 0.0517578125 0.0
10.2201709747 0.0199417502425 -0.0078125 -0.0517578125 0.0 0.0517578125 0.0
10.2700741291 0.0184077694546 -0.015625 -0.0517578125 0.0 0.0517578125 0.0
10.3198711872 0.0199417502425 -0.0078125 -0.0517578125 0.0 0.0517578125 0.0
10.3708481789 0.0199417502425 -0.0078125 0.0166015625 0.0 -0.0107421875 0.0
10.4208390713 0.0199417502425 -0.0078125 0.0166015625 0.0 -0.0107421875 0.0
10.4706921577 0.0184077694546 -0.015625 -0.0576171875 0.0 0.0576171875 0.0
10.5204851627 0.0184077694546 -0.015625 -0.0576171875 0.0 0.0576171875 0.0
10.5705161095 0.0184077694546 -0.015625 -0.0576171875 0.0 0.0576171875 0.0
10.6204991341 0.0184077694546 -0.015625 -0.0458984375 0.0 0.0771484375 0.0
10.6713809967 0.0184077694546 -0.015625 -0.0458984375 0.0 0.0771484375 0.0
10.7201631069 0.0199417502425 -0.0078125 -0.0517578125 0.0 0.0517578125 0.0
10.7700541019 0.0184077694546 -0.015625 -0.0517578125 0.0 0.0517578125 0.0
10.8199160099 0.0199417502425 -0.0078125 -0.0517578125 0.0 0.0517578125 0.0
10.8708970547 0.0199417502425 -0.0078125 -0.0517578125 0.0 0.0517578125 0.0
10.9208171368 0.0184077694546 -0.015625 -0.0517578125 0.0 -0.0107421875 0.0
10.9707210064 0.0184077694546 -0.015625 -0.0517578125 0.0 -0.0107421875 0.0
11.0205349922 0.0199417502425 -0.0078125 -0.0830078125 0.0 0.0830078125 0.0
11.0705690384 0.0184077694546 -0.015625 -0.0830078125 0.0 0.0830078125 0.0
11.1204199791 0.0184077694546 -0.015625 -0.0830078125 0.0 0.0830078125 0.0
11.1704280376 0.0184077694546 -0.015625 -0.0771484375 0.0 0.0830078125 0.0
11.2203011513 0.0184077694546 -0.015625 -0.0771484375 0.0 0.0830078125 0.0
11.2702291012 0.0199417502425 -0.0078125 -0.0888671875 0.0673828125 0.1201171875 0.0
11.3200871944 0.0199417502425 -0.0078125 -0.0888671875 0.0673828125 0.1201171875 0.0
11.3759291172 0.0184077694546 -0.015625 -0.1513671875 0.0673828125 0.1201171875 -0.0625
11.4210271835 0.0184077694546 -0.015625 -0.1513671875 0.0 0.1767578125 -0.0625
11.4707870483 0.0199417502425 -0.0078125 -0.1513671875 0.0 0.1767578125 -0.0625
11.5207941532 0.0199417502425 -0.0078125 -0.2392578125 0.0625 0.1767578125 -0.0673828125
11.5706951618 0.0184077694546 -0.015625 -0.2392578125 0.0625 0.2021484375 -0.0673828125
11.6205351353 0.0184077694546 -0.015625 -0.2392578125 0.0625 0.2021484375 -0.0673828125
11.6704239845 0.0184077694546 -0.015625 -0.2392578125 0.0625 0.2080078125 -0.0625
11.7202382088 0.0184077694546 -0.015625 -0.2392578125 0.0625 0.2080078125 -0.0625
11.7701940536 0.0184077694546 -0.0078125 -0.3017578125 0.0625 0.3076171875 -0.0625
11.8201441765 0.0184077694546 -0.015625 -0.3017578125 0.0625 0.3076171875 -0.0625
11.8700830936 0.0184077694546 -0.015625 -0.3017578125 0.0625 0.3076171875 -0.0625
11.9270751476 0.0184077694546 -0.015625 -0.3583984375 0.0625 0.3642578125 -0.0625
11.9709091187 0.0184077694546 -0.015625 -0.3583984375 0.0625 0.3642578125 -0.0625
12.0208911896 0.0184077694546 -0.015625 -0.3583984375 0.0625 0.3642578125 -0.0625
12.0707302094 0.0199417502425 -0.0078125 -0.3388671875 0.0986328125 0.3388671875 -0.0625
12.1206300259 0.0199417502425 -0.0078125 -0.3388671875 0.0986328125 0.3388671875 -0.0625
12.1703720093 0.0199417502425 -0.0078125 -0.34375 0.0576171875 0.3076171875 -0.0625
12.2204020023 0.0184077694546 -0.015625 -0.34375 0.0576171875 0.3076171875 -0.0625
12.2703402042 0.0184077694546 -0.015625 -0.34375 0.0576171875 0.3076171875 -0.0625
12.3202400208 0.0184077694546 -0.015625 -0.34375 0.0625 0.3076171875 -0.0625
12.3701910973 0.0184077694546 -0.015625 -0.34375 0.0625 0.3486328125 -0.0625
12.4201641083 0.0184077694546 -0.015625 -0.34375 0.0625 0.3076171875 -0.0625
12.470911026 0.0184077694546 -0.015625 -0.34375 0.0625 0.3076171875 -0.0625
12.5208251476 0.0184077694546 -0.015625 -0.34375 0.0625 0.3076171875 -0.0625
12.570649147 0.0199417502425 -0.0078125 -0.34375 0.0625 0.3173828125 -0.0625
12.6206390858 0.0199417502425 -0.0078125 -0.34375 0.0625 0.3173828125 -0.0625
12.6707150936 0.0184077694546 -0.015625 -0.34375 0.0625 0.3173828125 -0.0625
12.7204670906 0.0199417502425 -0.0078125 -0.34375 0.0625 0.34375 -0.0625
12.7703390121 0.0184077694546 -0.015625 -0.34375 0.0625 0.34375 -0.0625
12.8203120232 0.0184077694546 -0.015625 -0.34375 0.0625 0.3388671875 -0.0625
12.8702061176 0.0184077694546 -0.015625 -0.34375 0.0625 0.3388671875 -0.0625
12.9200739861 0.0184077694546 -0.015625 -0.34375 0.0625 0.3388671875 -0.0625
12.9699699879 0.0184077694546 -0.015625 -0.34375 0.0625 0.3125 -0.0625
13.0208871365 0.0199417502425 -0.0078125 -0.34375 0.0625 0.3125 -0.0625
13.0707662106 0.0199417502425 -0.0078125 -0.34375 0.0625 0.3125 -0.0625
13.1206150055 0.0199417502425 -0.0078125 -0.34375 0.0625 0.34375 -0.0625
13.1706089973 0.0199417502425 -0.0078125 -0.34375 0.0625 0.34375 -0.0625
13.2205591202 0.0184077694546 -0.015625 -0.34375 0.0625 0.3173828125 -0.0625
13.2704801559 0.0199417502425 -0.0078125 -0.34375 0.0625 0.3173828125 -0.0625
13.3203032017 0.0184077694546 -0.015625 -0.34375 0.0625 0.3173828125 -0.0625
13.3702290058 0.0199417502425 -0.0078125 -0.34375 0.0625 0.3125 -0.0625
13.4201860428 0.0184077694546 -0.015625 -0.34375 0.0625 0.3125 -0.0625
13.4701051712 0.0184077694546 -0.015625 -0.34375 0.0625 0.3076171875 -0.0625
13.5199360847 0.0184077694546 -0.015625 -0.34375 0.0625 0.3076171875 -0.0625
13.570797205 0.0199417502425 -0.0078125 -0.34375 0.0625 0.3076171875 -0.0625
13.6208190918 0.0184077694546 -0.015625 -0.34375 0.0625 0.3076171875 -0.0625
13.6706659794 0.0199417502425 -0.0078125 -0.34375 0.0625 0.3486328125 -0.0625
13.7205750942 0.0184077694546 -0.015625 -0.34375 0.0625 0.3486328125 -0.0625
13.7704501152 0.0184077694546 -0.015625 -0.34375 0.0625 0.3076171875 -0.0625
13.8203470707 0.0199417502425 -0.0078125 -0.34375 0.0625 0.3076171875 -0.0625
13.8703260422 0.0199417502425 -0.0078125 -0.34375 0.09375 0.3125 -0.0625
13.920156002 0.0199417502425 -0.0078125 -0.34375 0.09375 0.3125 -0.0625
13.9701330662 0.0184077694546 -0.015625 -0.34375 0.09375 0.3125 -0.0625
14.0199151039 0.0184077694546 -0.015625 -0.34375 0.0986328125 0.3173828125 -0.0625
14.070993185 0.0199417502425 -0.0078125 -0.34375 0.0986328125 0.3173828125 -0.0625
14.1208000183 0.0199417502425 -0.0078125 -0.34375 0.0986328125 0.3173828125 -0.0625
14.1708509922 0.0199417502425 -0.0078125 -0.34375 0.09375 0.34375 -0.0625
14.2206001282 0.0184077694546 -0.015625 -0.34375 0.09375 0.34375 -0.0625
14.2706441879 0.0199417502425 -0.0078125 -0.34375 0.09375 0.3076171875 -0.0625
14.3203980923 0.0184077694546 -0.015625 -0.34375 0.09375 0.3076171875 -0.0625
14.3703529835 0.0199417502425 -0.0078125 -0.34375 0.09375 0.3076171875 -0.0625
14.4201681614 0.0199417502425 -0.0078125 -0.34375 0.09375 0.3486328125 -0.0625
14.4700369835 0.0199417502425 0.015625 -0.34375 0.09375 0.3486328125 -0.0625
14.5210649967 0.0184077694546 0.0078125 -0.34375 0.09375 0.3076171875 -0.0625
14.569945097 0.0184077694546 0.0390625 -0.34375 0.09375 0.3076171875 -0.0625
14.6207580566 0.0168737886667 0.03125 -0.34375 0.09375 0.3076171875 -0.0625
14.6708180904 0.0153398078789 0.0625 -0.34375 0.09375 0.3486328125 -0.0625
14.7206480503 0.00920388472731 0.0126953125 -0.34375 0.09375 0.3486328125 -0.0625
14.7706050873 0.00460194236366 0.0458984375 -0.34375 0.09375 0.3486328125 -0.0625
14.8203670979 -0.00306796157577 0.0283203125 -0.34375 0.09375 0.34375 -0.0625
14.8702821732 -0.013805827091 0.0380859375 -0.34375 0.09375 0.34375 -0.0625
14.9201791286 -0.0214757310304 0.0283203125 -0.34375 0.09375 0.3076171875 -0.0625
14.9701621532 -0.0322135965456 0.0380859375 -0.34375 0.09375 0.3076171875 -0.0625
15.0200991631 -0.039883500485 0.0205078125 -0.34375 0.09375 0.3076171875 -0.0625
15.0709590912 -0.0490873852123 0.0380859375 -0.34375 0.09375 0.3076171875 -0.0625
15.1208341122 -0.0567572891518 0.0205078125 -0.34375 0.09375 0.3125 -0.0625
15.170814991 -0.0644271930912 0.0625 -0.34375 0.09375 0.3125 -0.0625
15.2207171917 -0.0720970970306 0.0439453125 -0.34375 0.09375 0.3486328125 -0.0625
15.2705361843 -0.0828349625458 0.0625 -0.34375 0.09375 0.3486328125 -0.0625
15.3204979897 -0.0905048664853 0.0283203125 -0.34375 0.09375 0.3076171875 -0.0625
15.3702840805 -0.101242732 0.0302734375 -0.34375 0.09375 0.3076171875 -0.0625
15.4203650951 -0.10891263594 0.0283203125 -0.34375 0.09375 0.3076171875 -0.0625
15.4701590538 -0.119650501455 0.0302734375 -0.34375 0.09375 0.3486328125 -0.0625
15.5199930668 -0.125786424607 0.0361328125 -0.34375 0.09375 0.3486328125 -0.0625
15.5698671341 -0.134990309334 0.0546875 -0.34375 0.09375 0.3076171875 -0.0625
15.6209731102 -0.144194194061 0.01171875 -0.34375 0.09375 0.3076171875 -0.0625
15.6708431244 -0.153398078789 0.0302734375 -0.34375 0.09375 0.3076171875 -0.0625
15.7207200527 -0.15953400194 0.0439453125 -0.34375 0.09375 0.3486328125 -0.0625
15.7704980373 -0.171805848243 0.0302734375 -0.34375 0.09375 0.3486328125 -0.0625
15.8203520775 -0.177941771395 0.0361328125 -0.34375 0.09375 0.3486328125 -0.0625
15.8704581261 -0.18867963691 0.0224609375 -0.34375 0.09375 0.34375 -0.0625
15.9202702045 -0.194815560061 0.0361328125 -0.34375 0.09375 0.34375 -0.0625
15.9701621532 -0.205553425577 0.0224609375 -0.34375 0.09375 0.3388671875 -0.0625
16.01998806 -0.211689348728 0.0439453125 -0.34375 0.09375 0.3388671875 -0.0625
16.0699310303 -0.222427214243 0.0302734375 -0.34375 0.09375 0.3388671875 -0.0625
16.1208591461 -0.228563137395 0.0439453125 -0.34375 0.09375 0.3125 -0.0625
16.1708431244 -0.23930100291 0.0224609375 -0.34375 0.09375 0.3125 -0.0625
16.2207431793 -0.24697090685 0.0361328125 -0.34375 0.09375 0.3125 -0.0625
16.2706491947 -0.256174791577 0.046875 -0.34375 0.09375 0.3486328125 -0.0625
16.3206110001 -0.263844695516 0.0439453125 -0.34375 0.09375 0.3486328125 -0.0625
16.3704571724 -0.274582561032 0.0302734375 -0.34375 0.09375 0.34375 -0.0625
16.4203140736 -0.280718484183 0.0439453125 -0.34375 0.09375 0.34375 -0.0625
16.4702870846 -0.291456349698 0.046875 -0.34375 0.09375 0.34375 -0.0625
16.5201990604 -0.29759227285 0.0517578125 -0.34375 0.09375 0.3125 -0.0625
16.5701401234 -0.309864119153 0.046875 -0.34375 0.09375 0.3125 -0.0625
16.6199910641 -0.316000042304 0.0439453125 -0.34375 0.09375 0.34375 -0.0625
16.6700191498 -0.32673790782 0.046875 -0.34375 0.09375 0.34375 -0.0625
16.7208750248 -0.332873830971 0.0439453125 -0.34375 0.09375 0.34375 -0.0625
16.7707540989 -0.343611696486 0.0390625 -0.34375 0.0576171875 0.3388671875 -0.0625
16.82051301 -0.349747619638 0.060546875 -0.34375 0.0576171875 0.3388671875 -0.0625
16.8705501556 -0.362019465941 0.046875 -0.34375 0.0576171875 0.3388671875 -0.0625
16.9204220772 -0.368155389093 0.0439453125 -0.34375 0.0986328125 0.3125 -0.0625
