Time            Gimbal Pitch     Elbow Pitch     Wrist Pitch
1.6669819355   -0.0078125      -0.015625      -0.015625
1.6672539711   -0.0078125      -0.015625      -0.015625
1.70887899399   -0.0078125      -0.015625      -0.015625
1.73276400566   -0.015625      -0.015625      -0.015625
1.77096700668   -0.015625      -0.015625      -0.015625
1.81099700928   -0.015625      -0.015625      -0.015625
1.85094594955   -0.015625      -0.015625      -0.015625
1.89093589783   -0.0078125      -0.015625      -0.015625
1.93094801903   -0.015625      -0.015625      -0.015625
1.97104501724   -0.015625      -0.015625      -0.015625
1.97132992744   -0.015625      -0.015625      -0.015625
2.01100087166   -0.015625      -0.015625      -0.015625
2.03250980377   -0.0078125      -0.015625      -0.015625
2.07090902328   -0.015625      -0.015625      -0.015625
2.11135387421   -0.0078125      -0.015625      -0.015625
2.1509540081   -0.0078125      -0.015625      -0.015625
2.19091796875   -0.0078125      -0.015625      -0.015625
2.23097491264   -0.0078125      -0.015625      -0.015625
2.23124980927   -0.0078125      -0.015625      -0.015625
2.27095079422   -0.015625      -0.015625      -0.015625
2.30639481544   -0.015625      -0.015625      -0.015625
2.34303188324   -0.015625      -0.015625      -0.015625
2.38305783272   -0.0078125      -0.015625      -0.015625
2.42295193672   -0.015625      -0.015625      -0.015625
2.46304798126   -0.015625      -0.015625      -0.015625
2.50309085846   -0.0078125      -0.015625      -0.015625
2.54310894012   -0.0078125      -0.015625      -0.015625
2.543394804   -0.0078125      -0.015625      -0.015625
2.58304691315   -0.015625      -0.015625      -0.015625
2.60744094849   -0.0078125      -0.015625      -0.015625
2.64708590508   -0.015625      -0.015625      -0.015625
2.68709993362   -0.015625      -0.015625      -0.015625
2.72710800171   -0.0078125      -0.015625      -0.015625
2.76698589325   -0.015625      -0.015625      -0.015625
2.76726293564   -0.0078125      -0.015625      -0.015625
2.80721187592   -0.015625      -0.015625      -0.015625
2.83113098145   -0.0078125      -0.015625      -0.015625
2.87096691132   -0.015625      -0.015625      -0.015625
2.91111397743   -0.015625      -0.015625      -0.015625
2.9510807991   -0.015625      -0.015625      -0.015625
2.99126386642   -0.0078125      -0.015625      -0.015625
3.03103899956   -0.015625      -0.015625      -0.015625
3.07096385956   -0.0078125      -0.015625      -0.015625
3.07123994827   -0.0078125      -0.015625      -0.015625
3.11128592491   -0.0078125      -0.015625      -0.015625
3.13101696968   -0.015625      -0.015625      -0.015625
3.17092490196   -0.0078125      -0.015625      -0.015625
3.21114087105   -0.015625      -0.015625      -0.015625
3.25101494789   -0.015625      -0.015625      -0.015625
3.2911438942   -0.015625      -0.015625      -0.015625
3.33106184006   -0.0078125      -0.015625      -0.015625
3.37099695206   -0.015625      -0.015625      -0.015625
3.37126898766   -0.015625      -0.015625      -0.015625
3.4110159874   -0.015625      -0.015625      -0.015625
3.44093799591   -0.015625      -0.015625      -0.015625
3.47900485992   -0.0078125      -0.015625      -0.015625
3.51905083656   -0.0078125      -0.015625      -0.015625
3.55907583237   -0.0078125      -0.015625      -0.015625
3.59892201424   -0.015625      -0.015625      -0.015625
3.63899993896   -0.015625      -0.015625      -0.015625
3.63928079605   -0.015625      -0.015625      -0.015625
3.67906093597   -0.015625      -0.015625      -0.015625
3.70887184143   -0.015625      -0.015625      -0.015625
3.7469689846   -0.015625      -0.015625      -0.015625
3.78694796562   -0.0078125      -0.015625      -0.015625
3.82698702812   -0.0078125      -0.015625      -0.015625
3.86709189415   -0.0078125      -0.015625      -0.015625
3.86749696732   -0.0078125      -0.015625      -0.015625
3.90704894066   -0.015625      -0.015625      -0.015625
3.93166995049   -0.015625      -0.015625      -0.015625
3.97123289108   -0.0078125      -0.015625      -0.015625
4.01099586487   -0.0078125      -0.015625      -0.015625
4.05092000961   -0.0078125      -0.015625      -0.015625
4.0909318924   -0.015625      -0.015625      -0.015625
4.13108682632   -0.0078125      -0.015625      -0.015625
4.1313598156   -0.0078125      -0.015625      -0.015625
4.17093896866   -0.0078125      -0.015625      -0.015625
4.21146082878   -0.0078125      -0.015625      -0.015625
4.25099182129   -0.0078125      -0.015625      -0.015625
4.29101586342   -0.0078125      -0.015625      -0.015625
4.33097791672   -0.0078125      -0.015625      -0.015625
4.33124899864   -0.0078125      -0.015625      -0.015625
4.37095189095   -0.015625      -0.015625      -0.015625
4.39753699303   -0.015625      -0.015625      -0.015625
4.43499898911   -0.015625      -0.015625      -0.015625
4.47501301765   -0.0078125      -0.015625      -0.015625
4.51495480537   -0.015625      -0.015625      -0.015625
4.55510592461   -0.015625      -0.015625      -0.015625
4.59508395195   -0.015625      -0.015625      -0.015625
4.63498401642   -0.015625      -0.015625      -0.015625
4.63525891304   -0.015625      -0.015625      -0.015625
4.67504000664   -0.0078125      -0.015625      -0.015625
4.69723296165   -0.015625      -0.015625      -0.015625
4.73499393463   -0.0078125      -0.015625      -0.015625
4.774974823   -0.0078125      -0.015625      -0.015625
4.81504487991   -0.0078125      -0.015625      -0.015625
4.85508394241   -0.0078125      -0.015625      -0.015625
4.89493489265   -0.0078125      -0.015625      -0.015625
4.93496179581   -0.015625      -0.015625      -0.015625
4.9352350235   -0.0078125      -0.015625      -0.015625
4.97501993179   -0.015625      -0.015625      -0.015625
4.9970138073   -0.0078125      -0.015625      -0.015625
5.034968853   -0.015625      -0.015625      -0.015625
5.07498598099   -0.0078125      -0.015625      -0.015625
5.11542582512   -0.015625      -0.015625      -0.015625
5.15498495102   -0.0078125      -0.015625      -0.015625
5.19506382942   -0.0078125      -0.015625      -0.015625
5.23511791229   -0.015625      -0.015625      -0.015625
5.23544788361   -0.0078125      -0.015625      -0.015625
5.27499985695   -0.0078125      -0.015625      -0.015625
5.29787898064   -0.015625      -0.015625      -0.015625
5.33501291275   -0.0078125      -0.015625      -0.015625
5.37499499321   -0.0078125      -0.015625      -0.015625
5.41502690315   -0.015625      -0.015625      -0.015625
5.45496702194   -0.0078125      -0.015625      -0.015625
5.4949798584   -0.015625      -0.015625      -0.0234375
5.5351228714   -0.0078125      -0.015625      -0.015625
5.5354039669   -0.0078125      -0.015625      -0.015625
5.57503294945   -0.0078125      -0.015625      -0.015625
5.59776902199   -0.015625      -0.015625      -0.015625
5.63516592979   -0.0078125      -0.015625      -0.015625
5.67519593239   -0.0078125      -0.015625      -0.015625
5.71502494812   -0.0078125      -0.015625      -0.015625
5.75497293472   -0.0078125      -0.015625      -0.0234375
5.79495501518   -0.0078125      -0.015625      -0.015625
5.83503484726   -0.015625      -0.015625      -0.015625
5.83530497551   -0.0078125      -0.015625      -0.015625
5.87504601479   -0.0078125      -0.015625      -0.015625
5.8965408802   -0.015625      -0.015625      -0.015625
5.93495893478   -0.015625      -0.015625      -0.015625
5.97517681122   -0.015625      -0.015625      -0.015625
6.01493501663   -0.015625      -0.015625      -0.015625
6.05495381355   -0.0078125      -0.015625      -0.015625
6.09491181374   -0.0078125      -0.0234375      -0.015625
6.1350209713   -0.015625      -0.015625      -0.015625
6.13534092903   -0.0078125      -0.015625      -0.015625
6.17502188683   -0.0078125      -0.015625      -0.015625
6.19838500023   -0.015625      -0.015625      -0.015625
6.23544883728   -0.015625      -0.015625      -0.015625
6.27505302429   -0.0078125      -0.015625      -0.015625
6.31503796577   -0.0078125      -0.015625      -0.015625
6.35505485535   -0.0078125      -0.015625      -0.015625
6.39507484436   -0.0078125      -0.015625      -0.015625
6.4351170063   -0.015625      -0.015625      -0.015625
6.47504496574   -0.0078125      -0.015625      -0.015625
6.47532486916   -0.015625      -0.015625      -0.015625
6.51496696472   -0.0078125      -0.015625      -0.015625
6.53620386124   -0.015625      -0.015625      -0.015625
6.57500696182   -0.015625      -0.015625      -0.015625
6.61505699158   -0.0078125      -0.015625      -0.015625
6.65500497818   -0.015625      -0.015625      -0.015625
6.69499588013   -0.015625      -0.015625      -0.015625
6.73510885239   -0.015625      -0.015625      -0.015625
6.77501296997   -0.015625      -0.015625      -0.015625
6.77531886101   -0.0078125      -0.015625      -0.015625
6.81510901451   -0.0078125      -0.015625      -0.015625
6.83701181412   -0.0078125      -0.015625      -0.015625
6.8749859333   -0.015625      -0.015625      -0.015625
6.91494679451   -0.0078125      -0.015625      -0.015625
6.95493388176   -0.0078125      -0.015625      -0.015625
6.9951479435   -0.0078125      -0.015625      -0.015625
7.03506994247   -0.015625      -0.015625      -0.015625
7.0751760006   -0.0078125      -0.015625      -0.015625
7.07564687729   -0.015625      -0.015625      -0.015625
7.11538290977   -0.0078125      -0.015625      -0.015625
7.13794088364   -0.015625      -0.015625      -0.015625
7.17498779297   -0.015625      -0.015625      -0.015625
7.21498179436   -0.0078125      -0.015625      -0.015625
7.25506091118   -0.0078125      -0.015625      -0.015625
7.29502987862   -0.015625      -0.015625      -0.015625
7.33495593071   -0.0078125      -0.015625      -0.015625
7.37504386902   -0.0078125      -0.015625      -0.015625
7.37539482117   -0.0078125      -0.015625      -0.015625
7.41507601738   -0.0078125      -0.015625      -0.015625
7.43877100945   -0.0078125      -0.015625      -0.015625
7.47503089905   -0.0078125      -0.015625      -0.015625
7.51499986649   -0.0078125      -0.015625      -0.015625
7.55509591103   -0.0078125      -0.015625      -0.015625
7.59510779381   -0.015625      -0.0234375      -0.015625
7.6349799633   -0.0078125      -0.015625      -0.015625
7.67501497269   -0.0078125      -0.015625      -0.0234375
7.67529892921   -0.0078125      -0.0234375      -0.015625
7.71496701241   -0.0078125      -0.015625      -0.015625
7.73763680458   -0.015625      -0.015625      -0.015625
7.77502799034   -0.015625      -0.015625      -0.015625
7.81502985954   -0.0078125      -0.015625      -0.015625
7.85502481461   -0.0078125      -0.015625      -0.015625
7.89491486549   -0.0078125      -0.015625      -0.015625
7.93505382538   -0.0078125      -0.015625      -0.015625
7.97515702248   -0.015625      -0.015625      -0.015625
7.97543001175   -0.0078125      -0.015625      -0.015625
8.01520895958   -0.0078125      -0.015625      -0.015625
8.04089593887   -0.015625      -0.015625      -0.015625
8.07916498184   -0.0078125      -0.015625      -0.015625
8.11911892891   -0.015625      -0.015625      -0.015625
8.15910983086   -0.0078125      -0.015625      -0.015625
8.19903898239   -0.0078125      -0.015625      -0.015625
8.19983291626   -0.0078125      -0.015625      -0.015625
8.24052286148   -0.0078125      -0.015625      -0.015625
8.26433897018   -0.0078125      -0.015625      -0.015625
8.30294394493   -0.0078125      -0.015625      -0.015625
8.34301900864   -0.0078125      -0.015625      -0.015625
8.38295698166   -0.015625      -0.015625      -0.015625
8.42295885086   -0.0078125      -0.015625      -0.0234375
8.46300292015   -0.0078125      -0.015625      -0.015625
8.503002882   -0.015625      -0.015625      -0.015625
8.50327682495   -0.0078125      -0.015625      -0.015625
8.54306387901   -0.015625      -0.015625      -0.015625
8.56513786316   -0.0078125      -0.015625      -0.015625
8.60296988487   -0.0078125      -0.015625      -0.015625
8.6430439949   -0.0078125      -0.015625      -0.015625
8.68297100067   -0.0078125      -0.015625      -0.015625
8.72295379639   -0.0078125      -0.015625      -0.015625
8.76309394836   -0.015625      -0.015625      -0.015625
8.80296182632   -0.0078125      -0.015625      -0.015625
8.8032348156   -0.0078125      -0.015625      -0.015625
8.84291791916   -0.015625      -0.015625      -0.015625
8.8630168438   -0.0078125      -0.015625      -0.015625
8.90293097496   -0.0078125      -0.015625      -0.015625
8.94299292564   -0.015625      -0.015625      -0.015625
8.9830698967   -0.015625      0.09375      0.0859375
9.02303600311   -0.015625      0.08984375      0.126953125
9.0630209446   -0.0234375      0.05859375      0.052734375
9.10304284096   -0.015625      0.0380859375      0.0458984375
9.10331392288   -0.015625      0.052734375      0.0380859375
9.14302301407   -0.015625      0.0673828125      0.0595703125
9.16481900215   -0.0234375      0.060546875      0.060546875
9.20301485062   -0.015625      0.0537109375      0.0751953125
9.24306583405   -0.0234375      0.0830078125      0.068359375
9.28302979469   -0.0234375      0.0908203125      0.0908203125
9.32294988632   -0.0234375      0.0986328125      0.0986328125
9.36304187775   -0.0234375      0.091796875      0.099609375
9.40299582481   -0.0234375      0.1142578125      0.1142578125
9.40327692032   -0.0234375      0.1298828125      0.1298828125
9.44298195839   -0.0234375      0.1376953125      0.123046875
9.4637567997   -0.0234375      0.1376953125      0.1162109375
9.5029668808   -0.0234375      0.130859375      0.130859375
9.54295086861   -0.0234375      0.1455078125      0.138671875
9.58294987679   -0.0234375      0.1533203125      0.154296875
9.62302184105   -0.0234375      0.1318359375      0.146484375
9.66293883324   -0.0234375      0.1318359375      0.1689453125
9.70297789574   -0.0234375      0.1611328125      0.1767578125
9.70326089859   -0.0234375      0.1689453125      0.169921875
9.74301695824   -0.0234375      0.169921875      0.1845703125
9.76462984085   -0.015625      0.228515625      0.20703125
9.80296683311   -0.0078125      0.23046875      0.22265625
9.84323501587   0.0      0.25390625      0.224609375
9.88290596008   0.0      0.248046875      0.2392578125
9.92298388481   -0.0078125      0.248046875      0.240234375
9.96293592453   -0.0322265625      0.248046875      0.240234375
10.0030398369   -0.015625      0.2626953125      0.2333984375
10.0033118725   -0.0234375      0.2490234375      0.1767578125
10.0429728031   -0.03125      0.2197265625      0.1298828125
10.0633888245   -0.0390625      0.1884765625      0.1669921875
10.1029589176   -0.03125      0.208984375      0.1875
10.1429958344   -0.03125      0.24609375      0.1875
10.1829559803   -0.03125      0.1484375      0.1875
10.2230508327   -0.03125      0.162109375      0.1875
10.263065815   -0.0234375      0.203125      0.1875
10.3030269146   -0.0234375      0.2109375      0.1875
10.3032989502   0.0087890625      0.203125      0.1875
10.3430738449   -0.0078125      0.203125      0.1875
10.3652667999   0.0      0.203125      0.1875
10.4031670094   0.0      0.203125      0.1875
10.4449489117   -0.0078125      0.203125      0.1875
10.4830048084   -0.0078125      0.203125      0.1875
10.5229668617   -0.015625      0.203125      0.1875
10.5629599094   -0.0234375      0.2109375      0.1875
10.6029939651   -0.0234375      0.203125      0.1875
10.6032698154   -0.0234375      0.203125      0.1875
10.6431069374   -0.0234375      0.2109375      0.1875
10.6651418209   -0.0234375      0.203125      0.1875
10.7029190063   -0.0234375      0.203125      0.1875
10.7429599762   -0.015625      0.203125      0.1875
10.7829778194   -0.015625      0.203125      0.1875
10.8230178356   -0.0078125      0.2109375      0.1875
10.8630619049   0.0      0.2109375      0.1875
10.903031826   -0.0078125      0.203125      0.1875
10.9033908844   -0.0078125      0.2109375      0.1875
10.94303298   -0.015625      0.2109375      0.1875
10.9655249119   -0.015625      0.203125      0.1875
11.0030379295   -0.0234375      0.2109375      0.1875
11.0430538654   -0.0234375      0.203125      0.1875
11.0830328465   -0.0234375      0.203125      0.1875
11.1232829094   -0.0234375      0.2109375      0.1875
11.1630139351   -0.0234375      0.203125      0.1875
11.2031159401   -0.0234375      0.203125      0.1875
11.2035679817   -0.015625      0.203125      0.1875
11.2430570126   -0.015625      0.203125      0.1875
11.263753891   -0.0078125      0.203125      0.1875
11.302975893   -0.0078125      0.203125      0.1875
11.3429739475   -0.0078125      0.203125      0.1875
11.3829948902   -0.015625      0.2109375      0.1875
11.4229688644   -0.015625      0.2109375      0.1875
11.4629809856   -0.0234375      0.203125      0.1875
11.5030019283   -0.0234375      0.2109375      0.1875
11.5032858849   -0.0234375      0.203125      0.1875
11.542981863   -0.015625      0.203125      0.1875
11.5646560192   -0.0234375      0.203125      0.1875
11.6029620171   -0.0234375      0.203125      0.1875
11.6429638863   -0.0234375      0.2109375      0.1875
11.6829109192   -0.015625      0.203125      0.1875
11.7229909897   -0.015625      0.2109375      0.1875
11.7629609108   -0.015625      0.203125      0.1875
11.8029808998   -0.015625      0.203125      0.1875
11.8032648563   -0.015625      0.203125      0.1875
11.8429279327   -0.015625      0.2109375      0.1875
11.8644490242   -0.015625      0.203125      0.1875
11.9029598236   -0.0234375      0.2109375      0.1875
11.9429628849   -0.015625      0.203125      0.1875
11.9829850197   -0.0234375      0.2109375      0.1875
12.0230858326   -0.015625      0.203125      0.1875
12.062969923   -0.015625      0.2109375      0.1875
12.1029930115   -0.015625      0.2109375      0.1875
12.1032698154   -0.015625      0.203125      0.1875
12.1430029869   -0.015625      0.2109375      0.1875
12.1632628441   -0.015625      0.203125      0.1875
12.2029759884   -0.015625      0.203125      0.1875
12.2429728508   -0.015625      0.203125      0.1875
12.283000946   -0.015625      0.2109375      0.1875
12.3230819702   -0.015625      0.203125      0.1875
12.3630239964   -0.0234375      0.2109375      0.1875
12.4029397964   -0.015625      0.203125      0.1875
12.4032130241   -0.015625      0.203125      0.1875
12.4430999756   -0.015625      0.203125      0.1875
12.4651358128   -0.015625      0.2109375      0.1875
12.5029628277   -0.015625      0.203125      0.1875
12.5430629253   -0.015625      0.203125      0.1875
12.5829768181   -0.015625      0.203125      0.1875
12.6231799126   -0.015625      0.2109375      0.1875
12.6630349159   -0.015625      0.203125      0.1875
12.7046279907   -0.015625      0.203125      0.1875
12.7050499916   -0.015625      0.203125      0.1875
12.7433338165   -0.015625      0.2109375      0.1875
12.7674069405   -0.015625      0.203125      0.1875
12.8072078228   -0.015625      0.203125      0.1875
12.847042799   -0.015625      0.2109375      0.1875
12.887018919   -0.0234375      0.203125      0.1875
12.9270138741   -0.015625      0.203125      0.1875
12.9672038555   -0.015625      0.2109375      0.1875
13.0070400238   -0.015625      0.203125      0.1875
13.0074448586   -0.015625      0.203125      0.1875
13.0470788479   -0.015625      0.2109375      0.1875
13.0667808056   -0.015625      0.2109375      0.1875
13.1030669212   -0.015625      0.203125      0.1875
13.1430568695   -0.015625      0.203125      0.1875
13.1830348969   -0.015625      0.203125      0.1875
13.2230288982   -0.015625      0.2109375      0.1875
13.2630908489   -0.0234375      0.2109375      0.1875
13.3030040264   -0.0234375      0.203125      0.1875
13.3032808304   -0.015625      0.2109375      0.1875
13.3429989815   -0.015625      0.2109375      0.1875
13.369645834   -0.015625      0.203125      0.1875
13.4069619179   -0.015625      0.203125      0.1875
13.446947813   -0.015625      0.2109375      0.1875
13.4869098663   -0.015625      0.2109375      0.1875
13.5269780159   -0.0234375      0.2109375      0.1875
13.5669209957   -0.015625      0.2109375      0.1875
13.6070649624   -0.015625      0.2109375      0.1875
13.6073389053   -0.015625      0.203125      0.1875
13.6470718384   -0.0234375      0.2109375      0.1875
13.6715288162   -0.015625      0.2109375      0.1875
13.7109639645   -0.015625      0.203125      0.1875
13.7510428429   -0.015625      0.2109375      0.1875
13.7910377979   -0.015625      0.2109375      0.1875
13.8310058117   -0.015625      0.203125      0.1875
13.8312828541   -0.015625      0.203125      0.1875
13.8724048138   -0.015625      0.2109375      0.1875
13.8973808289   -0.015625      0.2109375      0.1875
13.9349529743   -0.0234375      0.203125      0.1875
13.9751319885   -0.0234375      0.2109375      0.1875
14.0149688721   -0.015625      0.203125      0.1875
14.0549299717   -0.015625      0.2109375      0.1875
14.0951077938   -0.015625      0.203125      0.1875
14.1350429058   -0.0234375      0.2109375      0.1875
14.1353189945   -0.015625      0.203125      0.1875
14.1750509739   -0.015625      0.203125      0.1875
14.1971409321   -0.015625      0.2109375      0.1875
14.234967947   -0.015625      0.2109375      0.1875
14.2750248909   -0.015625      0.203125      0.1875
14.3149499893   -0.015625      0.203125      0.1875
14.3550009727   -0.015625      0.2109375      0.1875
14.394933939   -0.0234375      0.203125      0.1875
14.4349598885   -0.015625      0.203125      0.1875
14.4352779388   -0.015625      0.203125      0.1875
14.4750277996   -0.015625      0.203125      0.1875
14.4969489574   -0.015625      0.2109375      0.1875
14.5349338055   -0.0234375      0.2109375      0.1875
14.575067997   -0.015625      0.203125      0.1875
14.6150319576   -0.015625      0.203125      0.1875
14.6550388336   -0.0234375      0.203125      0.1875
14.6950809956   -0.015625      0.203125      0.1875
14.7350418568   -0.015625      0.203125      0.1875
14.7353680134   -0.015625      0.203125      0.1875
14.7750678062   -0.0234375      0.2109375      0.1875
14.7978868484   -0.0234375      0.203125      0.1875
14.8350138664   -0.0234375      0.203125      0.1875
14.8750348091   -0.015625      0.203125      0.1875
14.9149839878   -0.015625      0.2109375      0.1875
14.9549729824   -0.015625      0.203125      0.1875
14.9950199127   -0.015625      0.203125      0.1875
15.0350058079   -0.015625      0.2109375      0.1875
15.0352909565   -0.015625      0.203125      0.1875
15.0750329494   -0.0234375      0.203125      0.1875
15.09796381   -0.0234375      0.2109375      0.1875
15.1349859238   -0.015625      0.203125      0.1875
15.1750309467   -0.015625      0.2109375      0.1875
15.215159893   -0.015625      0.203125      0.1875
15.255245924   -0.0234375      0.203125      0.1875
15.2950909138   -0.015625      0.203125      0.1875
15.3349809647   -0.015625      0.2109375      0.1875
15.3352549076   -0.015625      0.2109375      0.1875
15.3749649525   -0.015625      0.203125      0.1875
15.398514986   -0.015625      0.2109375      0.1875
15.4349088669   -0.015625      0.2109375      0.1875
15.4749658108   -0.015625      0.2109375      0.1875
15.5149488449   -0.015625      0.203125      0.1875
15.5549528599   -0.0234375      0.203125      0.1875
15.5949218273   -0.0234375      0.203125      0.1875
15.6349928379   -0.015625      0.2109375      0.1875
15.6352679729   -0.015625      0.2109375      0.1875
15.6749718189   -0.0234375      0.203125      0.1875
15.6983938217   -0.015625      0.203125      0.1875
15.734992981   -0.015625      0.2109375      0.1875
15.7763829231   -0.015625      0.2109375      0.1875
15.8149988651   -0.0234375      0.203125      0.1875
15.8549849987   -0.0234375      0.203125      0.1875
15.8949608803   -0.015625      0.203125      0.1875
15.9349789619   -0.0234375      0.203125      0.1875
15.9352548122   -0.015625      0.2109375      0.1875
15.9754738808   -0.015625      0.203125      0.1875
15.9992659092   -0.015625      0.203125      0.1875
16.03895998   -0.0234375      0.203125      0.1875
16.0789768696   -0.015625      0.2109375      0.1875
16.1189439297   -0.015625      0.2109375      0.1875
16.1590030193   -0.015625      0.2109375      0.1875
16.1989958286   -0.0234375      0.2109375      0.1875
16.1993098259   -0.0234375      0.203125      0.1875
16.2390170097   -0.015625      0.2109375      0.1875
16.2772798538   -0.015625      0.203125      0.1875
16.3149449825   -0.015625      0.203125      0.1875
16.354957819   -0.015625      0.203125      0.1875
16.3949317932   -0.015625      0.203125      0.1875
16.4349629879   -0.015625      0.203125      0.1875
16.4352397919   -0.015625      0.203125      0.1875
16.4752349854   -0.015625      0.2109375      0.1875
16.4990878105   -0.015625      0.203125      0.1875
16.5389900208   -0.015625      0.2109375      0.1875
16.5790219307   -0.015625      0.203125      0.1875
16.6190469265   -0.015625      0.203125      0.1875
16.6589829922   -0.015625      0.2109375      0.1875
16.698982954   -0.015625      0.203125      0.1875
16.6992578506   -0.015625      0.2109375      0.1875
16.738986969   -0.015625      0.2109375      0.1875
16.7728648186   -0.015625      0.203125      0.1875
16.8109769821   -0.015625      0.203125      0.1875
16.8509619236   -0.0234375      0.203125      0.1875
16.8909900188   -0.015625      0.203125      0.1875
16.9309999943   -0.0234375      0.2109375      0.1875
16.9312758446   -0.0234375      0.2109375      0.1875
16.9759409428   -0.0234375      0.2109375      0.1875
16.999781847   -0.015625      0.203125      0.1875
17.0389709473   -0.015625      0.203125      0.1875
17.0789928436   -0.015625      0.203125      0.1875
17.1189467907   -0.015625      0.203125      0.1875
17.1590738297   -0.015625      0.203125      0.1875
17.1989789009   -0.0234375      0.203125      0.1875
17.1992599964   -0.015625      0.203125      0.1875
17.239002943   -0.015625      0.2109375      0.1953125
17.2745838165   -0.015625      0.203125      0.1875
17.3110148907   -0.015625      0.2109375      0.1875
17.3508989811   -0.0234375      0.2109375      0.1875
17.391040802   -0.015625      0.203125      0.1875
17.4310050011   -0.015625      0.203125      0.1875
17.4313259125   -0.0234375      0.203125      0.1875
17.4755887985   -0.015625      0.203125      0.1875
17.4995098114   -0.015625      0.2109375      0.1875
17.538946867   -0.015625      0.203125      0.1875
17.578925848   -0.015625      0.203125      0.1875
17.6189858913   -0.015625      0.203125      0.1875
17.6590569019   -0.015625      0.203125      0.1875
17.6992468834   -0.015625      0.203125      0.1875
17.739317894   -0.015625      0.203125      0.1875
17.7791268826   -0.015625      0.2109375      0.1875
17.7793779373   -0.0234375      0.203125      0.1875
17.8190798759   -0.015625      0.203125      0.1875
17.8312628269   -0.015625      0.203125      0.1875
17.8753449917   -0.015625      0.2109375      0.1875
17.914963007   -0.0234375      0.203125      0.1875
17.9549689293   -0.015625      0.203125      0.1875
17.9951407909   -0.015625      0.203125      0.1875
18.0349888802   -0.015625      0.2109375      0.1875
18.0352640152   -0.015625      0.203125      0.1875
18.0751788616   -0.0234375      0.203125      0.1875
18.0991179943   -0.015625      0.203125      0.1875
18.1390328407   -0.0234375      0.203125      0.1875
18.1789648533   -0.0234375      0.203125      0.1875
18.2190959454   -0.015625      0.203125      0.1875
18.2589378357   -0.015625      0.203125      0.1875
18.2989258766   -0.015625      0.203125      0.1875
18.2991969585   -0.015625      0.2109375      0.1875
18.3389499187   -0.015625      0.203125      0.1875
18.3740849495   -0.015625      0.2109375      0.1875
18.4110319614   -0.0234375      0.203125      0.1875
18.451020956   -0.015625      0.203125      0.1875
18.4909908772   -0.0234375      0.203125      0.1875
18.53104496   -0.015625      0.203125      0.1875
18.5313198566   -0.015625      0.203125      0.1875
18.5710158348   -0.015625      0.203125      0.1875
18.5979449749   -0.0234375      0.203125      0.1875
18.6350238323   -0.015625      0.203125      0.1875
18.6750729084   -0.015625      0.203125      0.1875
18.7149758339   -0.015625      0.203125      0.1875
18.7549629211   -0.015625      0.203125      0.1875
18.7950408459   -0.0234375      0.203125      0.1875
18.8349947929   -0.015625      0.203125      0.1875
18.8352730274   -0.015625      0.2109375      0.1875
18.8750348091   -0.015625      0.2109375      0.1875
18.897758007   -0.015625      0.2109375      0.1875
18.9349718094   -0.015625      0.203125      0.1875
18.9751389027   -0.0234375      0.2109375      0.1875
