Time           Y-Position    Roll  PID   P   I    D          Error

0.216814994812 821.085449219 0 
0.266410827637 821.057067871 1490 1490 -0.0 0.0 0.078369140625 -0.0
0.316211938858 821.104858398 1490 1489 -0.0 0.0 -0.0851440429688 -0.0
0.365972995758 821.130737305 1490 1490 -0.0 0.0 0.07763671875 -0.0
0.415581941605 821.081848145 1490 1490 -0.0 0.0 0.07763671875 -0.0
0.465725898743 821.068054199 1490 1489 -0.0 0.0 -0.146667480469 -0.0
0.515272855759 821.113769531 1490 1489 -0.0 0.0 -0.0413818359375 -0.0
0.565434932709 821.139953613 1490 1490 -0.0 0.0 0.137145996094 -0.0
0.614914894104 821.070861816 1490 1490 -0.0 0.0 0.0785522460938 -0.0
0.664875984192 821.134338379 1490 1489 -0.0 0.0 -0.207275390625 -0.0
0.71451997757 821.129455566 1490 1490 -0.0 0.0 0.1904296875 -0.0
0.764236927032 821.163513184 1490 1489 -0.0 0.0 -0.0146484375 -0.0
0.813960790634 821.043701172 1490 1490 -0.0 0.0 0.102172851562 -0.0
0.863667011261 821.121582031 1490 1489 -0.0 0.0 -0.359436035156 -0.0
0.913388967514 821.061767578 1490 1490 -0.0 0.0 0.233642578125 -0.0
0.963266849518 821.111450195 1490 1489 -0.0 0.0 -0.179443359375 -0.0
1.0129737854 821.110717773 1490 1489 -0.0 0.0 -0.0613403320312 -0.0
1.06274080276 821.030639648 1490 1490 -0.0 0.0 0.208190917969 -0.0
1.11245584488 821.041015625 1490 1489 -0.0 0.0 -0.188049316406 -0.0
1.16212892532 821.065917969 1490 1489 -0.0 0.0 -0.0210571289062 -0.0
1.21187400818 821.138122559 1490 1490 -0.0 0.0 0.242797851562 -0.0
1.26158690453 821.056152344 1490 1490 -0.0 0.0 0.021240234375 -0.0
1.31126379967 821.062744141 1490 1489 -0.0 0.0 -0.117919921875 -0.0
1.36097192764 821.007751465 1490 1489 -0.0 0.0 -0.0809326171875 -0.0
1.4106528759 820.934936523 1490 1489 -0.0 0.0 -0.164978027344 -0.0
1.46045279503 820.902587891 1490 1489 -0.0 0.0 -0.218444824219 -0.0
1.51013183594 820.914367676 1490 1489 -0.0 0.0 -0.0970458984375 -0.0
1.55997991562 820.902709961 1490 1490 -0.0 0.0 0.0353393554688 -0.0
1.6095559597 820.939208984 1490 1489 -0.0 0.0 -0.0349731445312 -0.0
1.65927886963 820.919250488 1490 1490 -0.0 0.0 0.109497070312 -0.0
1.70893001556 820.895202637 1490 1489 -0.0 0.0 -0.0598754882812 -0.0
1.7587018013 820.954772949 1490 1489 -0.0 0.0 -0.0721435546875 -0.0
1.80842685699 820.906311035 1490 1490 -0.0 0.0 0.1787109375 -0.0
1.85815000534 820.971374512 1490 1489 -0.0 0.0 -0.145385742188 -0.0
1.9080247879 820.946472168 1490 1490 -0.0 0.0 0.195190429688 -0.0
1.95754694939 821.121582031 1490 1489 -0.0 0.0 -0.07470703125 -0.0
2.00729584694 821.043945312 1490 1490 -0.0 0.0 0.525329589844 -0.0
2.05698084831 821.021057129 1490 1489 -0.0 0.0 -0.23291015625 -0.0
2.10664892197 821.082214355 1490 1489 -0.0 0.0 -0.0686645507812 -0.0
2.15656900406 821.141723633 1490 1490 -0.0 0.0 0.183471679688 -0.0
2.20621585846 821.015808105 1490 1490 -0.0 0.0 0.178527832031 -0.0
2.25637483597 821.088928223 1490 1489 -0.0 0.0 -0.377746582031 -0.0
2.30654788017 821.20690918 1490 1490 -0.0 0.0 0.219360351562 -0.0
2.35649800301 820.982177734 1490 1490 -0.0 0.0 0.353942871094 -0.0
2.40613079071 821.016784668 1490 1489 -0.0 0.0 -0.674194335938 -0.0
2.45591402054 821.110839844 1490 1490 -0.0 0.0 0.103820800781 -0.0
2.50564289093 821.059204102 1490 1490 -0.0 0.0 0.282165527344 -0.0
2.55523896217 821.012390137 1490 1489 -0.0 0.0 -0.154907226562 -0.0
2.60496497154 820.975952148 1490 1489 -0.0 0.0 -0.140441894531 -0.0
2.65489888191 821.059936523 1490 1489 -0.0 0.0 -0.109313964844 -0.0
2.70473694801 820.916381836 1490 1490 -0.0 0.0 0.251953125 -0.0
