Time Yaw_torque Pitch_torque Roll_torque Shoulder_pitch_torque Elbow_pitch_torque Wrist_pitch_torque shoulder_vel elbow_vel wrist_vel 
5.11670780182 -0.5625 -4.5625 2.59375 11.5 -12.34375 0.4375 0.125 0.0 0.0
5.16664600372 -0.5 -4.6875 2.5 11.4375 -12.71875 0.53125 0.16796875 0.0 0.0
5.21663880348 -0.5 -4.59375 2.4375 11.46875 -12.875 0.15625 0.1875 0.0 0.0
5.26664280891 -0.59375 -4.40625 2.46875 11.40625 -12.4375 0.375 0.2421875 0.0 0.0
5.31663990021 -0.65625 -4.0 2.46875 11.28125 -12.21875 0.40625 0.13671875 0.0 0.0
5.36669182777 -0.59375 -4.34375 2.53125 11.75 -12.875 0.46875 0.13671875 0.0 0.0
5.41664385796 -0.65625 -4.34375 2.5625 11.6875 -12.8125 0.375 0.2109375 0.0 0.0
5.46704602242 -0.65625 -4.28125 2.5625 11.25 -12.5 0.28125 0.26171875 0.0 0.0
5.51668190956 -0.625 -4.875 2.65625 11.5 -13.40625 0.4375 0.29296875 0.0 0.0
5.56664085388 -0.5 -5.09375 2.6875 11.65625 -13.15625 0.53125 0.24609375 0.0 0.0
5.61665081978 -0.46875 -4.75 2.65625 11.53125 -12.3125 0.4375 0.12109375 0.0 0.0
5.66666698456 -0.5 -4.65625 2.625 11.75 -12.71875 0.28125 0.13671875 0.0 0.0
5.71666383743 -0.59375 -4.28125 2.65625 11.6875 -12.96875 0.46875 0.20703125 0.0 0.0
5.76666688919 -0.71875 -4.09375 2.625 11.28125 -12.6875 0.46875 0.2890625 0.0 0.0
5.81664180756 -0.59375 -4.3125 2.65625 11.25 -12.9375 0.34375 0.25390625 0.0 0.0
5.86665201187 -0.59375 -4.3125 2.53125 11.3125 -13.0625 0.3125 0.1328125 0.0 0.0
5.91664385796 -0.53125 -4.25 2.5625 11.1875 -12.59375 0.5625 0.15234375 0.0 0.0
5.96664690971 -0.59375 -4.3125 2.625 11.5 -12.84375 0.3125 0.19921875 0.0 0.0
6.01665401459 -0.53125 -4.8125 2.78125 11.6875 -13.0625 0.1875 0.296875 0.0 0.0
6.06664800644 -0.53125 -4.59375 2.625 11.4375 -12.84375 0.59375 0.1875 0.0 0.0
6.1166639328 -0.5625 -4.5625 2.5625 11.34375 -13.09375 0.4375 0.10546875 0.0 0.0
6.16666293144 -0.625 -4.4375 2.5625 11.25 -12.84375 0.25 0.11328125 0.0 0.0
6.21664500237 -0.625 -4.25 2.59375 11.125 -12.625 0.21875 0.21875 0.0 0.0
6.26664495468 -0.65625 -4.0625 2.53125 11.1875 -12.625 0.53125 0.1953125 0.0 0.0
6.31663894653 -0.625 -3.96875 2.5625 11.125 -12.5 0.34375 0.27734375 0.0 0.0
6.36667203903 -0.65625 -4.1875 2.625 11.1875 -12.875 0.28125 0.3046875 0.0 0.0
6.41667985916 -0.625 -4.21875 2.71875 11.03125 -13.03125 0.46875 0.1171875 0.0 0.0
6.46688294411 -0.65625 -4.1875 2.59375 10.84375 -12.59375 0.46875 0.1796875 0.0 0.0
6.51664400101 -0.5625 -4.46875 2.625 11.03125 -12.8125 0.15625 0.27734375 0.0 0.0
6.56663799286 -0.59375 -4.46875 2.59375 11.15625 -12.65625 0.4375 0.1015625 0.0 0.0
6.61664891243 -0.59375 -4.4375 2.625 11.1875 -12.75 0.5625 0.25 0.0 0.0
6.66721701622 -0.59375 -4.09375 2.5625 10.96875 -12.75 0.21875 0.3203125 0.0 0.0
6.71663784981 -0.625 -3.78125 2.59375 10.78125 -12.65625 0.40625 0.14453125 0.0 0.0
6.76661396027 -0.6875 -3.96875 2.5625 10.78125 -12.84375 0.5625 0.2734375 0.0 0.0
6.81663799286 -0.59375 -4.125 2.5625 10.8125 -12.90625 0.25 0.26953125 0.0 0.0
6.8666498661 -0.625 -3.6875 2.4375 10.3125 -12.15625 0.25 0.1015625 0.0 0.0
6.9167368412 -0.625 -3.5625 2.375 9.625 -8.40625 0.28125 0.19921875 -0.01953125 0.0
6.96664381027 -0.5625 -3.1875 2.25 8.625 -6.03125 -0.03125 0.2421875 -0.0078125 -0.0234375
7.01663780212 -0.53125 -2.625 2.15625 7.9375 -5.3125 -0.28125 0.12109375 -0.0078125 -0.04296875
7.06664395332 -0.59375 -2.5 2.09375 7.21875 -4.71875 -0.28125 0.203125 -0.015625 -0.0703125
7.11663794518 -0.53125 -2.65625 2.09375 7.25 -4.15625 -0.40625 0.2265625 0.0 -0.078125
7.16664195061 -0.5 -2.21875 1.96875 7.03125 -3.84375 -0.4375 0.16015625 0.0 -0.08984375
7.21665382385 -0.59375 -2.03125 2.03125 6.6875 -3.75 -0.5 0.22265625 0.0 -0.0546875
7.26664090157 -0.5625 -2.0625 1.96875 6.5 -2.625 -0.75 0.14453125 0.0 -0.09765625
7.31664681435 -0.5625 -2.21875 2.03125 6.375 -1.59375 -0.9375 0.21484375 0.0 -0.0546875
7.36663794518 -0.5625 -2.0 2.0 5.84375 -1.40625 -0.9375 0.2265625 0.0 -0.0703125
7.41664099693 -0.53125 -2.09375 2.0 5.6875 -1.21875 -0.90625 0.1640625 0.0 -0.0546875
7.4666519165 -0.46875 -2.03125 1.96875 4.96875 -0.125 -1.3125 0.25390625 0.0 -0.08984375
7.51677894592 -0.53125 -2.0 1.875 4.71875 0.34375 -1.5 0.26953125 0.0 -0.09375
7.57220292091 -0.625 -0.5 1.71875 4.09375 0.21875 -1.25 0.265625 0.0 -0.08984375
7.6166639328 -0.5625 -0.3125 1.59375 3.34375 0.78125 -1.3125 0.16015625 0.0 -0.04296875
7.66664099693 -0.59375 -0.0625 1.65625 2.6875 1.375 -1.53125 0.265625 0.0 -0.0625
7.71668601036 -0.59375 0.84375 1.4375 1.5625 1.40625 -1.46875 0.1796875 0.0 -0.0390625
7.76665091515 -0.625 0.9375 1.4375 0.09375 3.375 -1.84375 0.1484375 0.0 -0.02734375
7.81663680077 -0.5 1.15625 1.375 -0.625 4.21875 -2.40625 0.06640625 0.0 -0.06640625
7.86664581299 -0.5 1.28125 1.34375 -1.21875 4.34375 -2.375 0.0546875 0.0 -0.1015625
7.91663503647 -0.5 1.09375 1.34375 -1.15625 4.09375 -2.25 0.0078125 0.0 -0.0703125
7.96665287018 -0.4375 0.71875 1.34375 -0.96875 3.21875 -2.0625 0.0 0.0 -0.14453125
8.01664400101 -0.40625 0.125 1.3125 -0.84375 2.46875 -2.03125 -0.01953125 0.0 -0.0390625
8.06664586067 -0.40625 -0.21875 1.46875 -0.59375 1.25 -1.90625 -0.0859375 0.01953125 0.0
8.11664700508 -0.40625 -0.5625 1.4375 -0.40625 0.28125 -1.9375 -0.1015625 0.0234375 0.0
8.16663980484 -0.46875 -0.53125 1.53125 -0.15625 -1.03125 -1.84375 -0.23046875 0.02734375 0.0
8.21664786339 -0.5 -0.4375 1.53125 -0.09375 -1.46875 -2.0 -0.1171875 0.04296875 0.0
8.26672887802 -0.46875 -0.4375 1.53125 -0.0625 -1.875 -1.8125 -0.21484375 0.0078125 0.0078125
8.31668186188 -0.46875 -0.875 1.59375 0.25 -2.4375 -1.84375 -0.24609375 0.015625 0.015625
8.36664485931 -0.46875 -0.875 1.65625 0.5 -2.5625 -1.6875 -0.16796875 0.00390625 0.05859375
8.41665887833 -0.4375 -0.875 1.65625 0.5625 -3.25 -1.8125 -0.26171875 0.0 0.09765625
8.46706795692 -0.5 -0.875 1.5625 1.09375 -3.8125 -1.8125 -0.11328125 0.0 0.08984375
8.51666283607 -0.5 -0.84375 1.53125 1.34375 -3.96875 -1.75 -0.2578125 0.0 0.0546875
8.56665182114 -0.46875 -0.90625 1.65625 1.65625 -4.125 -1.625 -0.1875 0.0 0.02734375
8.61664485931 -0.46875 -1.6875 1.65625 2.625 -4.53125 -1.78125 -0.24609375 0.0 0.0546875
8.66663885117 -0.46875 -1.65625 1.71875 3.96875 -6.46875 -1.65625 -0.23828125 0.0 0.03125
8.71663284302 -0.46875 -1.84375 1.8125 4.59375 -7.15625 -1.71875 -0.1796875 0.0 0.01953125
8.76663589478 -0.40625 -2.78125 1.90625 5.21875 -7.71875 -1.5 -0.11328125 0.0 0.04296875
8.81663990021 -0.4375 -4.03125 1.96875 5.625 -7.9375 -1.59375 -0.1015625 0.0 0.01953125
8.86663794518 -0.4375 -4.3125 2.0625 6.4375 -9.625 -0.84375 -0.11328125 0.0 0.0234375
8.9166469574 -0.4375 -5.46875 2.0625 7.71875 -11.03125 -0.59375 -0.265625 0.0 0.10546875
8.96666193008 -0.53125 -5.5625 2.21875 9.0625 -12.71875 -0.03125 -0.1640625 0.0 0.08203125
9.0166618824 -0.5 -5.75 2.3125 9.03125 -12.40625 -0.09375 -0.14453125 0.0 0.1328125
9.0666539669 -0.53125 -5.6875 2.3125 8.9375 -12.21875 -0.125 -0.25 0.0 0.140625
9.11690998077 -0.5 -6.0 2.25 8.96875 -12.625 -0.21875 -0.171875 0.0 0.1171875
9.16664481163 -0.53125 -5.84375 2.1875 9.03125 -12.625 -0.1875 -0.1171875 0.0 0.07421875
9.21664595604 -0.5625 -5.5625 2.21875 9.15625 -12.59375 -0.15625 -0.125 0.0 0.03515625
9.26663899422 -0.625 -5.28125 2.25 9.28125 -12.6875 -0.3125 -0.1640625 0.0 0.02734375
9.31715083122 -0.59375 -5.3125 2.25 9.375 -12.5625 -0.28125 -0.10546875 0.0 0.0
9.36670088768 -0.59375 -5.1875 2.21875 9.34375 -12.46875 -0.3125 -0.265625 0.0 0.0
9.41664290428 -0.5 -5.1875 2.1875 9.25 -12.59375 -0.40625 -0.12890625 0.0 0.0
9.46663594246 -0.65625 -5.15625 2.28125 9.28125 -12.71875 -0.125 -0.12890625 0.0 0.0
9.51665687561 -0.59375 -5.25 2.34375 9.5 -12.875 -0.25 -0.1796875 0.0 0.0
9.56664085388 -0.625 -5.25 2.21875 9.78125 -12.78125 -0.0625 -0.2734375 0.0 0.0
9.6166408062 -0.59375 -5.40625 2.25 9.84375 -12.71875 -0.125 -0.10546875 0.0 0.0
9.66663789749 -0.59375 -5.46875 2.25 9.90625 -12.8125 0.15625 -0.3203125 0.0 0.0
9.71668791771 -0.53125 -5.4375 2.1875 9.84375 -12.84375 0.40625 -0.1796875 0.0 0.0
9.76664185524 -0.59375 -5.46875 2.25 9.78125 -12.875 0.4375 -0.2734375 0.0 0.0
9.81700897217 -0.5625 -5.3125 2.1875 9.84375 -12.96875 0.25 -0.12890625 -0.00390625 0.0
9.86664891243 -0.5625 -5.375 2.1875 10.1875 -13.15625 0.21875 -0.1015625 -0.00390625 0.0
9.91663980484 -0.53125 -5.53125 2.28125 10.40625 -13.40625 0.21875 -0.13671875 -0.00390625 0.0
9.96667480469 -0.53125 -5.59375 2.3125 10.46875 -13.15625 0.1875 -0.171875 0.0 0.0
10.0166490078 -0.59375 -5.625 2.3125 10.375 -13.25 0.1875 -0.27734375 -0.00390625 0.0
10.0666439533 -0.5625 -5.6875 2.3125 10.5625 -13.40625 0.125 -0.1640625 0.0 0.0
10.1166419983 -0.5625 -5.53125 2.34375 10.4375 -13.28125 0.125 -0.234375 0.0 0.0
10.1666789055 -0.5625 -5.5 2.3125 10.71875 -13.375 0.21875 -0.2734375 0.0 0.0
10.2166519165 -0.5625 -5.65625 2.3125 11.03125 -13.40625 0.125 -0.28125 0.0 0.00390625
10.2666709423 -0.53125 -5.625 2.21875 10.9375 -13.1875 0.21875 -0.13671875 0.0 0.0
10.3166399002 -0.5625 -5.71875 2.25 10.8125 -12.96875 0.15625 -0.171875 0.0 0.0
10.3666388988 -0.5 -5.84375 2.34375 10.8125 -13.21875 0.125 -0.12890625 0.0 0.0
10.4166460037 -0.53125 -5.71875 2.3125 10.8125 -13.28125 0.0625 -0.265625 0.0 0.0
10.4666419029 -0.5625 -5.6875 2.34375 10.9375 -13.34375 0.03125 -0.11328125 -0.00390625 0.0
10.5166428089 -0.5625 -5.84375 2.3125 11.25 -13.5625 0.09375 -0.21484375 0.0 0.0
10.5666439533 -0.53125 -5.875 2.3125 11.4375 -13.46875 0.03125 -0.27734375 0.0 0.0
10.616645813 -0.5625 -5.90625 2.28125 11.21875 -12.90625 0.03125 -0.1171875 0.0 0.0
10.666921854 -0.5625 -6.03125 2.3125 11.3125 -13.25 0.1875 -0.24609375 0.0 0.0
10.7166368961 -0.59375 -5.875 2.28125 11.15625 -13.0625 0.125 -0.234375 0.0 0.0
10.7666649818 -0.59375 -5.78125 2.28125 11.0625 -12.65625 0.125 -0.06640625 0.0 0.0
10.8166940212 -0.625 -5.53125 2.25 11.09375 -12.625 0.1875 -0.0859375 0.0 0.0
10.8666670322 -0.65625 -5.53125 2.25 11.15625 -12.75 0.1875 0.0 0.0 0.0
10.9166388512 -0.65625 -5.78125 2.28125 11.28125 -13.0 0.1875 0.00390625 0.0 0.0
10.9666638374 -0.65625 -5.84375 2.28125 11.25 -13.0 0.1875 0.06640625 0.0 0.0
11.0166368484 -0.625 -5.6875 2.25 11.09375 -12.3125 0.21875 0.109375 0.0 0.0
11.0666499138 -0.59375 -5.84375 2.3125 11.1875 -12.75 0.15625 0.08984375 0.0 0.0
11.1170840263 -0.5625 -6.0625 2.3125 11.375 -12.96875 0.15625 0.109375 0.0 0.0
11.1666710377 -0.625 -5.75 2.3125 11.34375 -12.53125 0.125 0.2421875 0.0 0.0
11.2166409492 -0.625 -5.71875 2.21875 11.34375 -12.59375 0.15625 0.2421875 0.0 0.0
11.2666609287 -0.65625 -5.875 2.21875 11.46875 -12.78125 0.125 0.1328125 0.0 0.0
11.3166708946 -0.71875 -5.59375 2.15625 11.34375 -12.84375 0.0 0.30078125 0.0 0.0
11.3666529655 -0.65625 -5.8125 2.25 11.3125 -13.21875 0.09375 0.14453125 0.0 0.0
11.4166519642 -0.625 -6.03125 2.28125 11.28125 -13.09375 0.1875 0.14453125 0.0 0.0
11.4666428566 -0.5625 -6.21875 2.28125 11.375 -13.0 0.125 0.15625 0.0 0.0
11.516669035 -0.59375 -6.09375 2.25 11.40625 -12.96875 0.1875 0.24609375 0.0 0.0
11.5666468143 -0.5625 -5.875 2.25 11.34375 -12.78125 0.0625 0.203125 0.0 0.0
11.6166529655 -0.5625 -5.71875 2.28125 11.46875 -13.34375 0.1875 0.25 0.0 0.0
11.6666479111 -0.5625 -5.625 2.28125 11.125 -13.1875 0.125 0.1015625 0.0 0.0
11.7166488171 -0.59375 -5.59375 2.28125 10.96875 -13.125 0.09375 0.12109375 0.0 0.0
11.766644001 -0.625 -5.59375 2.1875 11.0625 -13.125 0.1875 0.18359375 0.0234375 0.0
11.8167099953 -0.59375 -5.59375 2.1875 10.96875 -11.53125 0.25 0.2265625 0.05859375 0.0
11.8666379452 -0.5625 -5.90625 2.25 11.25 -12.21875 0.15625 0.23046875 0.13671875 0.0
11.9166460037 -0.625 -5.875 2.25 11.40625 -12.84375 0.3125 0.2265625 0.1484375 0.0
11.9666779041 -0.625 -5.53125 2.15625 11.03125 -12.0625 0.4375 0.21484375 0.2109375 0.0078125
12.0167658329 -0.625 -5.65625 2.21875 10.90625 -12.1875 0.28125 0.2421875 0.10546875 0.05078125
12.0666489601 -0.625 -5.625 2.25 10.96875 -12.25 0.15625 0.13671875 0.1328125 0.0625
12.1166398525 -0.625 -5.59375 2.25 10.9375 -11.78125 0.15625 0.0859375 0.1484375 0.0078125
12.1666398048 -0.5625 -5.65625 2.21875 11.125 -12.78125 0.53125 0.1796875 0.22265625 0.0
12.2166550159 -0.59375 -5.9375 2.3125 11.3125 -12.625 0.46875 0.06640625 0.21875 0.0
12.266644001 -0.5625 -5.59375 2.21875 11.15625 -12.125 0.40625 0.06640625 0.12109375 0.00390625
12.316685915 -0.59375 -5.59375 2.21875 11.1875 -12.09375 0.25 0.0625 0.140625 0.03125
12.367087841 -0.59375 -5.71875 2.21875 11.1875 -12.375 0.28125 0.00390625 0.21484375 0.0
12.4166398048 -0.5625 -5.625 2.21875 11.15625 -12.46875 0.1875 0.0 0.18359375 0.0
12.4666509628 -0.59375 -5.46875 2.1875 11.0 -11.625 0.25 0.0 0.1796875 0.0
12.5169630051 -0.53125 -4.8125 2.0625 9.84375 -8.34375 0.125 0.0 0.14453125 0.0
12.5666399002 -0.4375 -4.25 1.9375 9.1875 -5.5625 0.0 0.0 0.2421875 0.0
12.6166629791 -0.5 -3.53125 1.84375 8.59375 -4.8125 0.125 0.0 0.171875 -0.01171875
12.6666479111 -0.625 -2.84375 1.875 8.125 -3.9375 -0.125 0.0 0.12890625 -0.0390625
12.7166368961 -0.59375 -2.90625 1.78125 7.875 -3.15625 -0.125 0.0 0.2578125 -0.11328125
12.7666490078 -0.5625 -2.84375 1.71875 7.5625 -2.65625 -0.21875 0.0 0.16015625 -0.1015625
12.8202009201 -0.71875 -2.375 1.78125 7.75 -7.6875 -0.125 0.0 0.21875 -0.01953125
12.8666379452 -0.8125 -4.1875 1.96875 10.75 -13.75 0.34375 0.0 0.19921875 -0.00390625
12.9166529179 -1.34375 -5.0625 2.3125 10.65625 -12.59375 0.5 0.0 0.18359375 0.0
12.9669909477 -1.34375 -4.90625 2.28125 10.28125 -11.03125 0.21875 0.0 0.1015625 0.0
13.0166599751 -0.75 -7.1875 2.59375 10.65625 -10.78125 0.1875 0.0 0.0234375 0.0
