Time           X-Position    Pitch PID   P   I    D          Error

0.213412046432 274.516448975 1500 1499 -0.0 0.0 -0.0889282226562 -0.0
0.263094902039 274.432128906 1500 1499 -0.0 0.0 -0.154266357422 -0.0
0.313050985336 274.586517334 1500 1500 -0.0 0.0 0.0238037109375 -0.0
0.363076925278 274.600219727 1500 1499 -0.0 0.0 -0.0263366699219 -0.0
0.412799835205 274.51071167 1500 1500 -0.0 0.0 0.00384521484375 -0.0
0.462481021881 274.390991211 1500 1499 -0.0 0.0 -0.00433349609375 -0.0
0.512161970139 274.498504639 1500 1500 -0.0 0.0 0.0447387695312 -0.0
0.561935901642 274.464569092 1500 1499 -0.0 0.0 -0.129425048828 -0.0
0.611615896225 274.463378906 1500 1500 -0.0 0.0 0.0476379394531 -0.0
0.661290884018 274.504364014 1500 1500 -0.0 0.0 0.141265869141 -0.0
0.710963964462 274.411987305 1500 1499 -0.0 0.0 -0.0977478027344 -0.0
0.760658025742 274.409454346 1500 1499 -0.0 0.0 -0.0133056640625 -0.0
0.810391902924 274.481170654 1500 1500 -0.0 0.0 0.00735473632812 -0.0
0.860086917877 274.482727051 1500 1500 -0.0 0.0 0.0147705078125 -0.0
0.909839868546 274.313140869 1500 1499 -0.0 0.0 -0.130157470703 -0.0
0.959496974945 274.533630371 1500 1500 -0.0 0.0 0.249877929688 -0.0
1.00945901871 274.308502197 1500 1499 -0.0 0.0 -0.196929931641 -0.0
1.05902886391 274.558959961 1500 1500 -0.0 0.0 0.123748779297 -0.0
1.10899090767 274.364807129 1500 1500 -0.0 0.0 0.0347595214844 -0.0
1.15846896172 274.385864258 1500 1499 -0.0 0.0 -0.0773315429688 -0.0
1.20834183693 274.374572754 1500 1499 -0.0 0.0 -0.0477905273438 -0.0
1.25801992416 274.570953369 1500 1500 -0.0 0.0 0.156341552734 -0.0
1.30772399902 274.33895874 1500 1499 -0.0 0.0 -0.210235595703 -0.0
1.35743999481 274.371459961 1500 1500 -0.0 0.0 0.0703735351562 -0.0
1.40738296509 274.444824219 1500 1499 -0.0 0.0 -0.191772460938 -0.0
1.45743489265 274.427886963 1500 1500 -0.0 0.0 0.304046630859 -0.0
1.50760388374 274.485351562 1500 1500 -0.0 0.0 0.0218200683594 -0.0
1.55747890472 274.506378174 1500 1499 -0.0 0.0 -0.0001220703125 -0.0
1.6071870327 274.47467041 1500 1499 -0.0 0.0 -0.299896240234 -0.0
1.66079282761 274.372070312 1500 1500 -0.0 0.0 0.0823364257812 -0.0
1.71050691605 274.369598389 1500 1500 -0.0 0.0 0.0696105957031 -0.0
1.7602648735 274.451019287 1500 1500 -0.0 0.0 0.261444091797 -0.0
1.80993199348 274.102752686 1500 1499 -0.0 0.0 -0.28271484375 -0.0
1.8599588871 274.779632568 1500 1500 -0.0 0.0 0.0501098632812 -0.0
1.91005301476 274.574584961 1500 1500 -0.0 0.0 0.112548828125 -0.0
1.95974588394 274.466766357 1500 1499 -0.0 0.0 -0.0520629882812 -0.0
2.00945305824 274.574279785 1500 1499 -0.0 0.0 -0.0673828125 -0.0
2.05920505524 274.595367432 1500 1499 -0.0 0.0 -0.0078125 -0.0
2.10892701149 274.493041992 1500 1500 -0.0 0.0 0.0187072753906 -0.0
2.15850496292 274.36428833 1500 1499 -0.0 0.0 -0.0249633789062 -0.0
2.20823502541 274.451507568 1500 1500 -0.0 0.0 0.107116699219 -0.0
2.25794696808 274.095733643 1500 1499 -0.0 0.0 -0.00250244140625 -0.0
2.3110499382 274.609863281 1500 1500 -0.0 0.0 0.206817626953 -0.0
2.3607339859 274.644073486 1500 1499 -0.0 0.0 -0.145446777344 -0.0
