Time           Y-Position    Roll  PID   P   I    D          Error

0.204257011414 179.603820801 1490 
0.253659009933 179.630401611 1490 1490 -0.0 0.0 0.00757598876953 -0.0
0.303467988968 179.604019165 1490 1489 -0.0 0.0 -0.0398712158203 -0.0
0.353132963181 179.642105103 1490 1490 -0.0 0.0 0.0395736694336 -0.0
0.402894020081 179.603805542 1490 1489 -0.0 0.0 -0.05712890625 -0.0
0.452624082565 179.67930603 1490 1490 -0.0 0.0 0.0574493408203 -0.0
0.502707004547 179.697601318 1490 1489 -0.0 0.0 -0.113250732422 -0.0
0.552297115326 179.621368408 1490 1489 -0.0 0.0 -0.0274429321289 -0.0
0.601948976517 179.653488159 1490 1490 -0.0 0.0 0.114349365234 -0.0
0.651992082596 179.577987671 1490 1489 -0.0 0.0 -0.0481796264648 -0.0
0.701809167862 179.616317749 1490 1490 -0.0 0.0 0.113250732422 -0.0
0.751577138901 179.615066528 1490 1489 -0.0 0.0 -0.0574951171875 -0.0
0.801362991333 179.613494873 1490 1490 -0.0 0.0 0.00187683105469 -0.0
0.851114988327 179.646530151 1490 1490 -0.0 0.0 0.00235748291016 -0.0
0.901010990143 179.588256836 1490 1489 -0.0 0.0 -0.0495529174805 -0.0
0.95060801506 179.594314575 1490 1490 -0.0 0.0 0.0874099731445 -0.0
1.00041794777 179.58706665 1490 1489 -0.0 0.0 -0.00908660888672 -0.0
1.05007600784 179.672531128 1490 1490 -0.0 0.0 0.010871887207 -0.0
1.10031700134 179.683731079 1490 1489 -0.0 0.0 -0.0167999267578 -0.0
1.15020799637 179.67741394 1490 1489 -0.0 0.0 -0.0167999267578 -0.0
1.19987010956 179.644317627 1490 1490 -0.0 0.0 0.0496444702148 -0.0
1.24970912933 179.644699097 1490 1489 -0.0 0.0 -0.000572204589844 -0.0
1.29941606522 179.629562378 1490 1489 -0.0 0.0 -0.000572204589844 -0.0
1.34959316254 179.623596191 1490 1490 -0.0 0.0 0.022705078125 -0.0
