Time           Y-Position    Roll  PID   P   I    D          Error

0.228810071945 -500.856384277 1494 1494 -0.0 0.0 0.894104003906 -0.0
0.278760910034 -501.154418945 1494 1493 -0.0 0.0 -0.894104003906 -0.0
0.328534126282 -501.049987793 1494 1494 -0.0 0.0 0.0 -0.0
0.379092931747 -501.049987793 1494 1494 -0.0 0.0 0.313293457031 -0.0
0.429243087769 -501.154418945 1494 1493 -0.0 0.0 -0.313293457031 -0.0
0.479044914246 -501.154418945 1494 1494 -0.0 0.0 0.0 -0.0
0.529652118683 -501.154418945 1494 1494 -0.0 0.0 0.0 -0.0
0.579421043396 -501.154418945 1494 1494 -0.0 0.0 0.0 -0.0
0.629278898239 -501.154418945 1494 1494 -0.0 0.0 0.0 -0.0
0.679117918015 -501.321258545 1494 1493 -0.0 0.0 -0.500518798828 -0.0
0.72856593132 -501.154418945 1494 1494 -0.0 0.0 0.500518798828 -0.0
0.778897047043 -501.154418945 1494 1494 -0.0 0.0 0.0 -0.0
0.828381061554 -501.154418945 1494 1494 -0.0 0.0 0.0 -0.0
0.878520965576 -501.321258545 1494 1493 -0.0 0.0 -0.500518798828 -0.0
0.92822599411 -501.321258545 1494 1494 -0.0 0.0 0.0 -0.0
0.977715015411 -501.321258545 1494 1494 -0.0 0.0 0.0 -0.0
1.02765798569 -501.154418945 1494 1494 -0.0 0.0 0.500518798828 -0.0
1.07740592957 -501.154418945 1494 1494 -0.0 0.0 0.0 -0.0
1.12741589546 -501.154418945 1494 1494 -0.0 0.0 0.0 -0.0
1.17757701874 -501.154418945 1494 1494 -0.0 0.0 0.0 -0.0
1.22717404366 -501.154418945 1494 1493 -0.0 0.0 -0.500518798828 -0.0
1.27683806419 -501.154418945 1494 1494 -0.0 0.0 0.500518798828 -0.0
1.32699894905 -501.321258545 1494 1493 -0.0 0.0 -0.500518798828 -0.0
1.3766438961 -501.321258545 1494 1494 -0.0 0.0 0.500518798828 -0.0
1.42625403404 -501.154418945 1494 1493 -0.0 0.0 -0.500518798828 -0.0
1.47593712807 -501.154418945 1494 1494 -0.0 0.0 0.500518798828 -0.0
1.52560091019 -501.321258545 1494 1493 -0.0 0.0 -0.500518798828 -0.0
1.57560992241 -501.154418945 1494 1494 -0.0 0.0 0.0 -0.0
1.62498307228 -501.154418945 1494 1494 -0.0 0.0 0.500518798828 -0.0
1.67650794983 -501.321258545 1494 1493 -0.0 0.0 -0.500518798828 -0.0
1.72530007362 -501.321258545 1494 1494 -0.0 0.0 0.0 -0.0
1.77514791489 -501.321258545 1494 1494 -0.0 0.0 0.0 -0.0
1.82484292984 -501.321258545 1494 1494 -0.0 0.0 0.0 -0.0
1.87477302551 -501.321258545 1494 1494 -0.0 0.0 0.0 -0.0
1.92457699776 -501.321258545 1494 1494 -0.0 0.0 0.0 -0.0
1.97433805466 -501.154418945 1494 1494 -0.0 0.0 0.500518798828 -0.0
2.0239880085 -501.321258545 1494 1493 -0.0 0.0 -0.500518798828 -0.0
2.0736720562 -501.321258545 1494 1494 -0.0 0.0 0.0 -0.0
2.12344408035 -501.321258545 1494 1494 -0.0 0.0 0.0 -0.0
2.17352199554 -501.321258545 1494 1494 -0.0 0.0 0.0 -0.0
2.22333812714 -501.154418945 1494 1494 -0.0 0.0 0.0 -0.0
2.27292895317 -501.321258545 1494 1494 -0.0 0.0 0.0 -0.0
2.32273507118 -501.154418945 1494 1494 -0.0 0.0 0.500518798828 -0.0
2.3725130558 -501.154418945 1494 1493 -0.0 0.0 -0.500518798828 -0.0
2.4221560955 -501.321258545 1494 1494 -0.0 0.0 0.0 -0.0
2.47194910049 -501.321258545 1494 1494 -0.0 0.0 0.0 -0.0
2.52157402039 -501.154418945 1494 1494 -0.0 0.0 0.0 -0.0
2.5713019371 -501.154418945 1494 1494 -0.0 0.0 0.500518798828 -0.0
2.62096905708 -501.321258545 1494 1493 -0.0 0.0 -0.500518798828 -0.0
2.67097091675 -501.321258545 1494 1494 -0.0 0.0 0.0 -0.0
2.7207159996 -501.321258545 1494 1494 -0.0 0.0 0.0 -0.0
2.77052807808 -501.321258545 1494 1494 -0.0 0.0 0.0 -0.0
2.82054209709 -501.321258545 1494 1494 -0.0 0.0 0.500518798828 -0.0
2.87039709091 -501.321258545 1494 1493 -0.0 0.0 -0.500518798828 -0.0
2.91999602318 -501.321258545 1494 1494 -0.0 0.0 0.0 -0.0
2.96967196465 -501.321258545 1494 1494 -0.0 0.0 0.0 -0.0
3.01946210861 -501.321258545 1494 1494 -0.0 0.0 0.0 -0.0
3.06911301613 -501.321258545 1494 1494 -0.0 0.0 0.0 -0.0
3.1188158989 -501.321258545 1494 1494 -0.0 0.0 0.0 -0.0
3.16858792305 -501.321258545 1494 1494 -0.0 0.0 0.0 -0.0
3.21910810471 -501.321258545 1494 1494 -0.0 0.0 0.0 -0.0
3.26874399185 -501.321258545 1494 1494 -0.0 0.0 0.0 -0.0
3.31855010986 -501.321258545 1494 1494 -0.0 0.0 0.0 -0.0
3.36821293831 -501.321258545 1494 1494 -0.0 0.0 0.0 -0.0
3.41821408272 -501.321258545 1494 1494 -0.0 0.0 0.0 -0.0
3.46906900406 -501.321258545 1494 1494 -0.0 0.0 0.0 -0.0
3.51856207848 -501.321258545 1494 1494 -0.0 0.0 0.0 -0.0
3.56835794449 -501.331756592 1494 1493 -0.0 0.0 -0.031494140625 -0.0
3.61797189713 -501.321258545 1494 1494 -0.0 0.0 0.031494140625 -0.0
3.66781497002 -501.321258545 1494 1494 -0.0 0.0 0.0 -0.0
3.71744990349 -501.321258545 1494 1494 -0.0 0.0 0.0 -0.0
3.76737904549 -501.331756592 1494 1494 -0.0 0.0 0.0 -0.0
3.81730794907 -501.321258545 1494 1494 -0.0 0.0 0.0 -0.0
3.8683180809 -501.321258545 1494 1494 -0.0 0.0 0.0 -0.0
3.91803812981 -501.321258545 1494 1494 -0.0 0.0 0.0 -0.0
3.96781897545 -501.331756592 1494 1493 -0.0 0.0 -0.031494140625 -0.0
4.01765108109 -501.321258545 1494 1494 -0.0 0.0 0.031494140625 -0.0
4.06719398499 -501.321258545 1494 1494 -0.0 0.0 0.0 -0.0
4.11685395241 -501.382049561 1494 1493 -0.0 0.0 -0.182373046875 -0.0
4.16658091545 -501.382049561 1494 1494 -0.0 0.0 0.0 -0.0
4.21617889404 -501.321258545 1494 1494 -0.0 0.0 0.682891845703 -0.0
4.26586389542 -501.382049561 1494 1493 -0.0 0.0 -0.682891845703 -0.0
4.31587195396 -501.154418945 1494 1494 -0.0 0.0 0.682891845703 -0.0
4.36770200729 -501.392974854 1494 1493 -0.0 0.0 -0.532012939453 -0.0
4.41738605499 -501.154418945 1494 1493 -0.0 0.0 -0.183654785156 -0.0
4.46686410904 -501.154418945 1494 1494 -0.0 0.0 0.715667724609 -0.0
4.51666593552 -501.321258545 1494 1493 -0.0 0.0 -0.712005615234 -0.0
4.5664730072 -501.39175415 1494 1494 -0.0 0.0 0.211486816406 -0.0
4.61607789993 -501.382049561 1494 1493 -0.0 0.0 -0.182373046875 -0.0
4.66587996483 -501.331756592 1494 1494 -0.0 0.0 0.182373046875 -0.0
4.71545791626 -501.392974854 1494 1493 -0.0 0.0 -0.031494140625 -0.0
4.76513409615 -501.165222168 1494 1494 -0.0 0.0 0.499603271484 -0.0
4.81471800804 -501.321258545 1494 1493 -0.0 0.0 -0.468109130859 -0.0
4.86472702026 -501.321258545 1494 1494 -0.0 0.0 0.0 -0.0
4.91453790665 -501.163482666 1494 1494 -0.0 0.0 0.473327636719 -0.0
4.96431612968 -501.392974854 1494 1493 -0.0 0.0 -0.890533447266 -0.0
5.01384210587 -501.331756592 1494 1494 -0.0 0.0 0.202056884766 -0.0
5.06355190277 -501.331756592 1494 1494 -0.0 0.0 0.183654785156 -0.0
5.11320996284 -501.382049561 1494 1493 -0.0 0.0 -0.15087890625 -0.0
5.16363191605 -501.392974854 1494 1494 -0.0 0.0 0.650482177734 -0.0
5.21327710152 -501.394226074 1494 1493 -0.0 0.0 -0.68701171875 -0.0
5.26306509972 -501.091247559 1494 1494 -0.0 0.0 0.908935546875 -0.0
5.31319308281 -501.082550049 1494 1493 -0.0 0.0 -0.476348876953 -0.0
5.3644990921 -501.082550049 1494 1494 -0.0 0.0 0.50244140625 -0.0
5.41418194771 -500.567382812 1494 1495 -0.0 0.0 1.54550170898 -0.0
5.4639070034 -500.466033936 1494 1494 -0.0 0.0 0.304046630859 -0.0
5.51367092133 -501.569641113 1494 1492 -0.0 0.0 -1.39965820312 -0.0
